SHG Code,SHG Name,State,District,Block,Primary Livelihoods,Secondary Livelihoods,Active Members,Savings Amount,SHG Category,cluster_label
4000937082,HIYA SHG,ASSAM,KAMRUP,BEZERA,-,-,13,40,GEN,4
4000935867,JAGRITI,ASSAM,KAMRUP,BEZERA,manufacturing,-,13,40,OTH,2
4000937466,JEUTI,ASSAM,KAMRUP,BEZERA,-,-,11,25,OBC,4
4000936493,JOONTORA SHG,ASSAM,KAMRUP,BEZERA,livestock,livestock,8,25,OTH,0
4000937534,KADAMBARI,ASSAM,KAMRUP,BEZERA,-,-,11,40,GEN,4
4000936687,KANAKLATA,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000936723,LAKHIMA SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,GEN,2
4000936331,LAKHIMI SHG,ASSAM,KAMRUP,BEZERA,-,-,11,100,GEN,4
4000936377,LAKI SHG,ASSAM,KAMRUP,BEZERA,-,-,10,40,GEN,4
4000936673,MAYURI,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,11,40,GEN,2
4000937341,MINI SANSAY ASG,ASSAM,KAMRUP,BEZERA,livestock,livestock,13,40,OTH,0
4000936429,PRANAMI,ASSAM,KAMRUP,BEZERA,-,-,12,100,GEN,4
4000937146,PUBALI SHG,ASSAM,KAMRUP,BEZERA,-,-,12,50,GEN,4
4000936417,PUBERUN S.H.G,ASSAM,KAMRUP,BEZERA,livestock,manufacturing,12,50,OBC,0
4000937216,RADALI,ASSAM,KAMRUP,BEZERA,livestock,-,9,50,GEN,0
4000937198,RAJASHREE SHG,ASSAM,KAMRUP,BEZERA,-,-,10,40,GEN,4
4000937069,RUPJYOTI,ASSAM,KAMRUP,BEZERA,services,-,10,50,GEN,9
4000937886,SHIKHA SHG,ASSAM,KAMRUP,BEZERA,-,-,12,100,GEN,4
4000937302,SRIMOY,ASSAM,KAMRUP,BEZERA,-,-,13,40,GEN,4
4000936591,SURUJ,ASSAM,KAMRUP,BEZERA,livestock,-,11,50,GEN,0
4000936128,SURUJ,ASSAM,KAMRUP,BEZERA,-,-,12,40,OBC,4
4000936821,SURUJ S.H.G,ASSAM,KAMRUP,BEZERA,-,-,11,40,GEN,4
4000937942,TARALI SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,10,40,GEN,2
4000937167,UDDIPTA,ASSAM,KAMRUP,BEZERA,-,-,13,40,OBC,4
4000936279,BARNALI,ASSAM,KAMRUP,BEZERA,-,-,11,25,OBC,4
4000936982,BASUDEV ASG,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,25,OBC,2
4000936088,BASUDEV MAHILA A.S.H,ASSAM,KAMRUP,BEZERA,manufacturing,-,10,25,OBC,2
4000937743,BELI ASG,ASSAM,KAMRUP,BEZERA,-,-,12,25,OTH,4
4000935908,BHOMOLAHATI U.S. RUPALI A.S. GOT,ASSAM,KAMRUP,BEZERA,manufacturing,-,10,40,GEN,2
4000937325,BISHWAJYOTI A S GOT,ASSAM,KAMRUP,BEZERA,-,-,12,25,OBC,4
4000937903,CHAMPA SHG,ASSAM,KAMRUP,BEZERA,-,-,10,30,OTH,4
4000936995,CHANDRAMUKHI,ASSAM,KAMRUP,BEZERA,-,-,10,25,OBC,4
4000937829,JAIMATI,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,GEN,2
4000936641,JANAPRIYA S.S. GOT,ASSAM,KAMRUP,BEZERA,-,-,12,20,GEN,4
4000937007,JAYASHREE ASG,ASSAM,KAMRUP,BEZERA,-,-,13,40,GEN,4
4000936251,JIBAN A.S.G,ASSAM,KAMRUP,BEZERA,live_aggregation,-,12,25,OTH,7
4000937547,JIKMIK ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,-,-,11,20,OTH,4
4000937095,JONAKI JUTIA DOYABADHA SWALAMBI GOT,ASSAM,KAMRUP,BEZERA,manufacturing,-,13,40,GEN,2
4000935920,JOYDIP SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,25,OBC,2
4000936455,JOYMATI ATMA SHG,ASSAM,KAMRUP,BEZERA,-,-,12,50,GEN,4
4000937575,JUNBAI SHG,ASSAM,KAMRUP,BEZERA,-,-,11,25,OBC,4
4000937259,KALAYANI SHG ,ASSAM,KAMRUP,BEZERA,-,-,11,40,OTH,4
4000936850,KANAKLATA SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,20,GEN,2
4000936930,KAPAWPAHI SHG,ASSAM,KAMRUP,BEZERA,-,-,13,20,GEN,4
4000935846,KARANG GHAR S.H.G,ASSAM,KAMRUP,BEZERA,-,-,10,25,OTH,4
4000937360,KUWALI,ASSAM,KAMRUP,BEZERA,-,-,12,25,OBC,4
4000936383,LAKHIMI,ASSAM,KAMRUP,BEZERA,manufacturing,-,10,25,OBC,2
4000937339,MALAYA SHG,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000936438,MAMONI SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,40,GEN,2
4000937263,MANASHI ASG,ASSAM,KAMRUP,BEZERA,manufacturing,-,9,40,GEN,2
4000937926,MANMILI SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,8,40,GEN,2
4000936159,MATREE SWA SAHARJYA GOT,ASSAM,KAMRUP,BEZERA,-,-,11,20,GEN,4
4000937649,MILIJULI,ASSAM,KAMRUP,BEZERA,-,-,10,20,OBC,4
4000937179,MILIJULI S.S.GOT,ASSAM,KAMRUP,BEZERA,-,-,10,40,GEN,4
4000937053,MLIJULI SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,10,40,OBC,2
4000935880,NABAJYOTI SHG,ASSAM,KAMRUP,BEZERA,-,-,12,20,GEN,4
4000937974,NOOR ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,fishery,-,12,25,GEN,6
4000936061,PAHI SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,25,GEN,2
4000937631,PARINITA ASG,ASSAM,KAMRUP,BEZERA,-,-,12,20,GEN,4
4000937105,PRAGATIBADI MAHILA A S GOT,ASSAM,KAMRUP,BEZERA,-,-,10,40,OTH,4
4000937872,PRAGATISHIL SHG,ASSAM,KAMRUP,BEZERA,-,-,10,40,OTH,4
4000936515,PRATIVA,ASSAM,KAMRUP,BEZERA,fishery,-,13,25,OBC,6
4000936866,RANGDHALI SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,40,GEN,2
4000937285,REGONI ASG,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,20,GEN,2
4000936625,RINIKI ASG,ASSAM,KAMRUP,BEZERA,-,-,11,25,GEN,4
4000936504,ROSE SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,GEN,2
4000936562,RUPJYOTI,ASSAM,KAMRUP,BEZERA,manufacturing,-,9,40,GEN,2
4000937620,RUPJYOTI ASG,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000937076,SHRI KRISHNA ,ASSAM,KAMRUP,BEZERA,-,-,11,25,OBC,4
4008269936,SONALI SHG,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000936042,TARALI,ASSAM,KAMRUP,BEZERA,-,-,12,40,OBC,4
4000937432,TENSTAR SHG,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,11,80,GEN,2
4000936799,UDAYAN ATMA SHAYAK GOT,ASSAM,KAMRUP,BEZERA,-,-,11,25,GEN,4
4000936019,UDAYAN SHG,ASSAM,KAMRUP,BEZERA,-,-,12,40,GEN,4
4000935965,UZALA ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,manufacturing,-,10,40,GEN,2
4000935983,AMARJYOTI,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,SC,2
4000937864,ANURADHA SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,40,OBC,2
4000936440,APARAGITA,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,40,SC,2
4000937244,AROHAN,ASSAM,KAMRUP,BEZERA,manufacturing,-,10,100,OBC,2
4000937935,BIJUBHARATI ASG,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,40,OBC,2
4000936618,BIKI SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,100,SC,2
4000935822,BISHAL SHG,ASSAM,KAMRUP,BEZERA,-,-,13,40,SC,4
4000937497,BRISTI SHG,ASSAM,KAMRUP,BEZERA,live_aggregation,-,9,50,GEN,7
4000936464,CHANDRAMA  SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,SC,2
4000936100,DARADI,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,100,SC,2
4000937770,DEBORSHEE SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,OBC,2
4000936214,DHANSIRI ASG,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,40,OBC,2
4000936639,DIMONSHWA SAHAYARJAY SHG,ASSAM,KAMRUP,BEZERA,livestock,-,12,40,SC,0
4000936884,DIRGHESWARI,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,OTH,2
4000935977,DISHA SHG,ASSAM,KAMRUP,BEZERA,-,-,12,25,OTH,4
4000937893,ELORA SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,50,OBC,2
4000936486,JANMONI ASG,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,OBC,2
4000936570,JYOTIRUPA,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,100,SC,2
4000937200,KABERI ASG,ASSAM,KAMRUP,BEZERA,manufacturing,-,13,20,OBC,2
4000937961,LASIT ASG,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,50,OBC,2
4000937271,MAA LAKSHMI,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,OTH,2
4000937919,MAA MAANAASHA SHG,ASSAM,KAMRUP,BEZERA,livestock,-,12,50,SC,0
4000938041,MILIJULI,ASSAM,KAMRUP,BEZERA,manufacturing,-,10,40,OBC,2
4000936775,MOUSMI SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,40,OBC,2
4000936781,NABARUPA,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,OBC,2
4000937409,NAYANJYOTI SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,OBC,2
4000935833,NAYANTARA SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,50,SC,2
4000935912,PAKHILI,ASSAM,KAMRUP,BEZERA,-,-,10,10,OTH,4
4000936472,PAPITARA SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,10,40,OBC,2
4000936222,PRAGJOTISH SHG,ASSAM,KAMRUP,BEZERA,-,-,12,50,OBC,4
4000936832,PUHAR SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,OBC,2
4000936752,RAJASHRI,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,OBC,2
4000936401,TARA SHG,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,OBC,2
4000936976,UMABHARATI ASG,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,40,OBC,2
4000936192,AKALABYA,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,12,50,GEN,2
4000936057,ANAJARI SHG,ASSAM,KAMRUP,BEZERA,livestock,livestock,11,40,GEN,0
4000936845,ANNEKHA SHG,ASSAM,KAMRUP,BEZERA,livestock,livestock,11,40,GEN,0
4000937855,APORAJITA,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,10,50,GEN,2
4000936205,ARUNODOI SHG,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,11,40,GEN,2
4000936809,ASHA,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,12,40,GEN,2
4000938094,ASTHA,ASSAM,KAMRUP,BEZERA,livestock,livestock,14,40,OTH,0
4000937762,BHASKARJYOTI,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,13,40,GEN,2
4000936813,BIRINA,ASSAM,KAMRUP,BEZERA,manufacturing,agriculture,11,40,OTH,2
4000936924,DHRUBAJYOTI,ASSAM,KAMRUP,BEZERA,agriculture,livestock,13,40,OTH,1
4000937957,HIMALAYA,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,13,50,GEN,2
4000937838,JUPITARA SHG,ASSAM,KAMRUP,BEZERA,live_aggregation,livestock,11,100,OBC,7
4000937789,KAKU ASG,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,12,40,OBC,2
4000936185,MAHAMAYA ASG,ASSAM,KAMRUP,BEZERA,agriculture,manufacturing,11,40,OTH,1
4000936536,MAYURI,ASSAM,KAMRUP,BEZERA,manufacturing,agriculture,13,40,OTH,2
4000936267,MILIJULI,ASSAM,KAMRUP,BEZERA,livestock,agriculture,13,40,GEN,0
4000936365,MOUSUMI,ASSAM,KAMRUP,BEZERA,manufacturing,agriculture,11,40,OTH,2
4000937356,NABADIP ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,13,40,GEN,2
4000937791,PAHI,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,13,40,GEN,2
4000936074,PAKHI,ASSAM,KAMRUP,BEZERA,livestock,agriculture,11,40,OTH,0
4000936396,PANSAJYOTI,ASSAM,KAMRUP,BEZERA,manufacturing,agriculture,11,40,OTH,2
4000936298,PARIJAT  SHG,ASSAM,KAMRUP,BEZERA,manufacturing,agriculture,13,50,OTH,2
4000937817,PRAGATISHIL SHG,ASSAM,KAMRUP,BEZERA,manufacturing,agriculture,12,40,GEN,2
4000937011,PRANAY,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,11,40,GEN,2
4000938087,PRERANA SHG,ASSAM,KAMRUP,BEZERA,livestock,manufacturing,12,40,GEN,0
4000936116,RAMDHENU,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,12,40,GEN,2
4000937801,RANGMILI,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,11,40,GEN,2
4000937484,RANJAN JYOTI SHG,ASSAM,KAMRUP,BEZERA,livestock,agriculture,12,50,OBC,0
4000938073,RIPJYOTI ASG,ASSAM,KAMRUP,BEZERA,agriculture,manufacturing,10,40,OTH,1
4000937715,RUPJYOTI,ASSAM,KAMRUP,BEZERA,livestock,agriculture,12,50,OTH,0
4000936602,SALMARA DIPJYOTI SHG,ASSAM,KAMRUP,BEZERA,livestock,agriculture,13,80,OTH,0
4000938002,SALMARA NIPJYOTI ASG,ASSAM,KAMRUP,BEZERA,manufacturing,agriculture,13,40,OTH,2
4000937318,SALMARA RUPALI SHG,ASSAM,KAMRUP,BEZERA,livestock,manufacturing,12,100,OBC,0
4000937696,SATSARI,ASSAM,KAMRUP,BEZERA,manufacturing,livestock,13,40,GEN,2
4000938039,SHRISTI SHG,ASSAM,KAMRUP,BEZERA,-,-,12,40,GEN,4
4000937704,SWEETY SHG,ASSAM,KAMRUP,BEZERA,livestock,manufacturing,13,50,OBC,0
4000937373,UTTARAN,ASSAM,KAMRUP,BEZERA,livestock,livestock,11,40,GEN,0
4000937421,AGNISIKHA,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,40,OTH,2
4000935996,AKASHITARA ASG,ASSAM,KAMRUP,BEZERA,manufacturing,-,9,40,OBC,2
4000937988,ASHADEEP,ASSAM,KAMRUP,BEZERA,manufacturing,manufacturing,11,10,OBC,2
4000937608,BARNADI ASG,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,50,OBC,2
4000937840,BHASWATI ,ASSAM,KAMRUP,BEZERA,manufacturing,manufacturing,10,10,OBC,2
4000936003,BOWARI,ASSAM,KAMRUP,BEZERA,-,-,10,40,OTH,4
4000936948,CHAMUAPARA ASAMI,ASSAM,KAMRUP,BEZERA,manufacturing,-,14,10,OBC,2
4000937665,CHANDRAKANTA,ASSAM,KAMRUP,BEZERA,-,-,11,40,OBC,4
4000937677,GYANJYOTI SHG,ASSAM,KAMRUP,BEZERA,-,-,12,50,OTH,4
4000936897,JEUTI,ASSAM,KAMRUP,BEZERA,manufacturing,manufacturing,11,10,OBC,2
4000936710,JIBAN JYOTI ASG,ASSAM,KAMRUP,BEZERA,manufacturing,manufacturing,11,10,OBC,2
4000937122,JONALI,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,10,OBC,2
4000936312,JONALISHG,ASSAM,KAMRUP,BEZERA,-,-,11,25,OTH,4
4000937758,JYOTIRUPA,ASSAM,KAMRUP,BEZERA,-,-,11,10,OBC,4
4000936969,KADAMTALI,ASSAM,KAMRUP,BEZERA,-,-,10,10,OBC,4
4000936246,KAPILI SHG,ASSAM,KAMRUP,BEZERA,livestock,-,9,20,OBC,0
4000937445,KETEKI,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,10,OBC,2
4000937612,LAKHIMI SHG,ASSAM,KAMRUP,BEZERA,-,-,11,50,OBC,4
4000937387,MATRI,ASSAM,KAMRUP,BEZERA,-,-,10,10,OBC,4
4000937736,MAYA ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,10,OBC,2
4000936320,MAYURTRISHNA,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,10,OBC,2
4000937683,MILIJULI ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,10,OBC,2
4000937552,NABA MILAN,ASSAM,KAMRUP,BEZERA,manufacturing,manufacturing,10,10,OBC,2
4000936907,NABODAY SELF HELP GROUP,ASSAM,KAMRUP,BEZERA,-,-,13,50,OBC,4
4000936354,NANDINI,ASSAM,KAMRUP,BEZERA,-,-,12,40,OBC,4
4000937654,NAYANA ASG,ASSAM,KAMRUP,BEZERA,-,-,10,30,OBC,4
4000937568,NAYANTARA,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,10,OBC,2
4000936035,NIBHAJ,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,10,OBC,2
4008271008,PAHI,ASSAM,KAMRUP,BEZERA,manufacturing,-,10,20,OBC,2
4000936527,PAHI SHG,ASSAM,KAMRUP,BEZERA,-,-,10,50,OBC,4
4000936953,PANZAWATE   SHG,ASSAM,KAMRUP,BEZERA,-,-,12,20,OTH,4
4000937413,PRASANTI,ASSAM,KAMRUP,BEZERA,-,-,10,10,OBC,4
4000936911,PRASIKA ASG,ASSAM,KAMRUP,BEZERA,livestock,-,10,30,OBC,0
4000937581,RIMA ASG,ASSAM,KAMRUP,BEZERA,manufacturing,manufacturing,10,80,OBC,2
4000936660,SAMUAPARA PUJA,ASSAM,KAMRUP,BEZERA,manufacturing,-,12,10,OBC,2
4000937030,SARAIGHAT NABADIP,ASSAM,KAMRUP,BEZERA,manufacturing,-,11,40,OBC,2
4000936706,SHIROMONI SHG,ASSAM,KAMRUP,BEZERA,manufacturing,agriculture,12,10,OBC,2
4000927189,AMARJYOTI SHG ATHIABOI,ASSAM,KAMRUP,BEZERA,-,-,12,50,GEN,4
4000928510,ATHIABOI PANCHAJYOTI SHG,ASSAM,KAMRUP,BEZERA,-,-,12,100,GEN,4
4000926695,BIJULEE ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,-,-,13,40,GEN,4
4000926774,BISHNUJYOTI ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,-,-,13,40,GEN,4
4000928339,CHANDRAMUKHI SHG,ASSAM,KAMRUP,BEZERA,-,-,11,40,OBC,4
4000928466,DAKHIN ATHIABOI MILANMALA,ASSAM,KAMRUP,BEZERA,-,-,11,40,GEN,4
4000927191,DIBYAJYOTI ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,-,-,11,100,GEN,4
4000927213,GITANJALI,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000927601,HARIHAR MAHILA SH GROUP,ASSAM,KAMRUP,BEZERA,-,-,9,100,OTH,4
4000926761,KANAKLATA ATHIABOI,ASSAM,KAMRUP,BEZERA,-,-,10,40,GEN,4
4000927266,KETEKI SELF HELP GROUP,ASSAM,KAMRUP,BEZERA,-,-,12,50,GEN,4
4000927245,LAKHIMI,ASSAM,KAMRUP,BEZERA,-,-,8,40,OTH,4
4000927056,MANALISHA,ASSAM,KAMRUP,BEZERA,-,-,10,25,OTH,4
4000927655,MILAN MALA,ASSAM,KAMRUP,BEZERA,-,-,8,40,OTH,4
4000926956,MILIJULI MAHILA SHG,ASSAM,KAMRUP,BEZERA,-,-,11,25,SC,4
4000928341,NABAJYOTI SHG,ASSAM,KAMRUP,BEZERA,-,-,11,40,GEN,4
4000927849,PRANAMI SHG ATHABOI,ASSAM,KAMRUP,BEZERA,-,-,11,40,GEN,4
4000927733,PRITHIBI ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,-,-,13,40,GEN,4
4000927170,RODALI SHG ATHAIBOI,ASSAM,KAMRUP,BEZERA,-,-,12,100,GEN,4
4000926859,SHAVIMAN SHG,ASSAM,KAMRUP,BEZERA,-,-,7,100,OTH,4
4000926816,SONALI,ASSAM,KAMRUP,BEZERA,-,-,12,40,GEN,4
4000928547,SONALI MAHILA SELF HELP GROUP,ASSAM,KAMRUP,BEZERA,-,-,11,40,OTH,4
4000927934,SURUJMUKHI SHG,ASSAM,KAMRUP,BEZERA,-,-,12,40,GEN,4
4000927278,UTTAR ATHIABOI NABAMILAN SHG,ASSAM,KAMRUP,BEZERA,-,-,9,100,OTH,4
4000928743,AASHA SHG,ASSAM,KAMRUP,BEZERA,-,-,11,25,OBC,4
4000927297,AGRAGAMI SHG,ASSAM,KAMRUP,BEZERA,-,-,11,25,GEN,4
4000926682,AKASHI GANGA,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000928649,ASHA SHG,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000928829,BANMAJA TARALI,ASSAM,KAMRUP,BEZERA,-,-,11,25,GEN,4
4000928608,INDIRA,ASSAM,KAMRUP,BEZERA,-,-,11,25,GEN,4
4000928654,KALIAJAL SHG,ASSAM,KAMRUP,BEZERA,-,-,11,25,GEN,4
4000928758,KHAMANNAY KHIMASHREE,ASSAM,KAMRUP,BEZERA,-,-,11,24,OBC,4
4000928620,KIRONMOY,ASSAM,KAMRUP,BEZERA,-,-,11,25,OTH,4
4000927348,MILI JULI SHG,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000927400,MILIJULI,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000928612,NABAJYOTI,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000926885,NABAJYOTI ,ASSAM,KAMRUP,BEZERA,-,-,10,25,OBC,4
4000927307,NABANITA SHG,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000928478,NIRJARA SHG,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000928409,PAHI SHG,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000928244,PAHI SWA,ASSAM,KAMRUP,BEZERA,-,-,13,25,GEN,4
4000928421,PANDU NATH SAW SAHARYA GOT,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000927221,PERYASHI SHG,ASSAM,KAMRUP,BEZERA,-,-,10,25,GEN,4
4000927376,RADHA GOVINDA,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000928801,RIKIJYOTI,ASSAM,KAMRUP,BEZERA,custom_hiring,-,12,25,GEN,8
4000926676,RUPJYOTI SHG,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000927629,SAMBHABANA SHG,ASSAM,KAMRUP,BEZERA,-,-,11,25,GEN,4
4000927143,SARASWATI SHG,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000927158,SONALI,ASSAM,KAMRUP,BEZERA,-,-,11,25,OBC,4
4000928048,AAKASH ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,-,-,12,25,SC,4
4000927923,AALOK SHG,ASSAM,KAMRUP,BEZERA,-,-,10,25,SC,4
4000927115,ASHA SHG,ASSAM,KAMRUP,BEZERA,livestock,-,11,25,SC,0
4000927463,BAHNIMAN ATMA SAHAYAK GOOT,ASSAM,KAMRUP,BEZERA,-,-,11,25,OTH,4
4000928817,BAIDYAPARA JAGARAN MAHILA ATMASAHAYAK GOT,ASSAM,KAMRUP,BEZERA,-,-,11,25,OTH,4
4000927369,BAIDYAPARA MILAN JYOTI A.S.GOAT,ASSAM,KAMRUP,BEZERA,-,-,12,25,OTH,4
4000927039,BAKULTAL,ASSAM,KAMRUP,BEZERA,-,-,11,25,OTH,4
4000926735,BRAHMAPUTRA,ASSAM,KAMRUP,BEZERA,-,-,11,25,GEN,4
4000928581,JHANKAR,ASSAM,KAMRUP,BEZERA,-,-,10,24,GEN,4
4000927808,JILIKA PAHI,ASSAM,KAMRUP,BEZERA,horticulture,livestock,11,25,GEN,3
4000928105,JONAKIMON,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000928497,KHAMANYAI ELDERLY SHG,ASSAM,KAMRUP,BEZERA,-,-,10,25,GEN,4
4000927664,KRISHNA S.H.G. DHOPATARI,ASSAM,KAMRUP,BEZERA,-,-,11,25,SC,4
4000928791,MAA KAMAKHYA SHG,ASSAM,KAMRUP,BEZERA,-,-,15,25,SC,4
4000927060,MILIJULI SHG,ASSAM,KAMRUP,BEZERA,-,-,10,25,GEN,4
4000926726,MULAGABHARU ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,-,-,10,25,GEN,4
4000926800,NABAJYOT SHGI,ASSAM,KAMRUP,BEZERA,-,-,11,25,GEN,4
4000928095,NABARUPA SHG,ASSAM,KAMRUP,BEZERA,trading,-,13,20,SC,5
4000926973,NAVA SEUJ SHG,ASSAM,KAMRUP,BEZERA,-,-,11,25,GEN,4
4000928450,NAVA UNNAYAN,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000928575,NISA SHG ,ASSAM,KAMRUP,BEZERA,-,-,10,25,GEN,4
4000928534,PADUM PUKHURI SHG,ASSAM,KAMRUP,BEZERA,-,-,13,25,GEN,4
4000927975,PAHARI ATMO SOHAYOK GOOT,ASSAM,KAMRUP,BEZERA,-,-,11,25,GEN,4
4000927798,PHAGUNI SHG,ASSAM,KAMRUP,BEZERA,-,-,11,25,SC,4
4000926648,PRAGATI SIL ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,-,-,12,25,SC,4
4000927209,PREETI ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,-,-,13,25,SC,4
4000926939,RANG SHG,ASSAM,KAMRUP,BEZERA,-,-,11,25,GEN,4
4000927136,RENGANI SHG,ASSAM,KAMRUP,BEZERA,-,-,10,25,GEN,4
4000927906,RINIKI ATMA SAHAYAK GOT,ASSAM,KAMRUP,BEZERA,-,-,11,25,GEN,4
4000926828,RUPALI,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000928789,SARAIGHAT SHG,ASSAM,KAMRUP,BEZERA,-,-,14,25,SC,4
4000928432,SEUJI SHG,ASSAM,KAMRUP,BEZERA,-,-,10,25,GEN,4
4000926624,SHIVA SHG,ASSAM,KAMRUP,BEZERA,-,-,11,25,GEN,4
4000927820,SHRISTI,ASSAM,KAMRUP,BEZERA,-,-,10,25,OTH,4
4000927968,TARA S H G,ASSAM,KAMRUP,BEZERA,-,-,11,25,SC,4
4000927311,UNNAYAN SHG,ASSAM,KAMRUP,BEZERA,-,-,12,25,GEN,4
4000928715,BORNALI,ASSAM,KAMRUP,BEZERA,-,-,12,10,GEN,4
4000927865,DELAI SRI,ASSAM,KAMRUP,BEZERA,-,-,12,25,ST,4
4000928263,LAXMI,ASSAM,KAMRUP,BEZERA,-,-,10,25,ST,4
4000928259,NAYANJYOTI SHG,ASSAM,KAMRUP,BEZERA,-,-,11,25,ST,4
